"";"title";"url";"auction_date";"hammer_price";"image"
"22";"Inchgower - 2021 Hogshead #800637 | Held in Bond";"https://www.whiskyhammer.com/item/226193/Inchgower/Inchgower---2021-Hogshead-800637--Held-in-Bond.html";"23/11/2025";"1850.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1762423111Inchgower2021cask800637.png"
"23";"Blair Athol - 2021 Barrel #2107186 | Held in Bond";"https://www.whiskyhammer.com/item/226194/Blair-Athol/Blair-Athol---2021-Barrel-2107186--Held-in-Bond.html";"23/11/2025";"2000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1763474013BlairAthol2021caskA2107186.png"
"24";"Bruichladdich - 2005 Barrel #367 | Held in Bond";"https://www.whiskyhammer.com/item/202618/Bruichladdich/Bruichladdich---2005-Barrel-367--Held-in-Bond.html";"28/09/2025";"10100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1741604491Bruichladdichexbourbonbarrel367.png"
"25";"Glen Moray - 2007 Refill Hogshead #5756 | Held In Bond";"https://www.whiskyhammer.com/item/202720/Glen-Moray/Glen-Moray---2007-Refill-Hogshead-5756--Held-In-Bond.html";"22/06/2025";"2800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1741877675GlenMoray20075756.png"
"26";"Ardmore - 2011 Second Fill Bourbon Barrel #803387 | Held In Bond";"https://www.whiskyhammer.com/item/202719/Ardmore/Ardmore---2011-Second-Fill-Bourbon-Barrel-803387--Held-In-Bond.html";"22/06/2025";"2300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1741876979Ardmore2011803387.png"
"27";"Allt Mor (Aultmore) - 2017 Hogshead #182 | Held In Bond";"https://www.whiskyhammer.com/item/204762/Aultmore/Allt-Mor-Aultmore---2017-Hogshead-182--Held-In-Bond.html";"22/06/2025";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1748853121AlltMorAultmore2017182.png"
"28";"Tullibardine - 2019 Barrel #308 | Held In Bond";"https://www.whiskyhammer.com/item/204765/Tullibardine/Tullibardine---2019-Barrel-308--Held-In-Bond.html";"22/06/2025";"2025.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1749211948Tullibardine2009cask308.png"
"29";"Speyside - 2022 Barrel #32 | Held In Bond";"https://www.whiskyhammer.com/item/204758/Speyside/Speyside---2022-Barrel-32--Held-In-Bond.html";"25/05/2025";"1575.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1746695419Speyside202232.png"
"30";"Secret Highland - 2019 Barrel #655 | Held In Bond";"https://www.whiskyhammer.com/item/204757/Undisclosed/Secret-Highland---2019-Barrel-655--Held-In-Bond.html";"25/05/2025";"2025.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1746694967SecretHighland2019655.png"
"31";"Teithmill - 2019 Hogshead #190000394 | Held In Bond";"https://www.whiskyhammer.com/item/204759/Deanston/Teithmill---2019-Hogshead-190000394--Held-In-Bond.html";"25/05/2025";"2000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1746696060Teithmill2019hogshead190000394.png"
"32";"Dalmunach - 2015 Barrel #197 | Held In Bond";"https://www.whiskyhammer.com/item/204756/Dalmunach/Dalmunach---2015-Barrel-197--Held-In-Bond.html";"27/04/2025";"3750.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1744789677Dalmunach2015197.png"
"33";"Tullibardine - 2023 Barrel #49 | Held In Bond";"https://www.whiskyhammer.com/item/204755/Tullibardine/Tullibardine---2023-Barrel-49--Held-In-Bond.html";"27/04/2025";"1625.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1744787855Tullibardine202349.png"
"34";"Blue Hill (Craigellachie) - 2016 Barrel #163 | Held In Bond";"https://www.whiskyhammer.com/item/204753/Craigellachie/Blue-Hill-Craigellachie---2016-Barrel-163--Held-In-Bond.html";"27/04/2025";"3650.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1744730546BlueHil2016163.png"
"35";"North British - 2010 Ex-Bourbon Barrel #271846 | Held In Bond";"https://www.whiskyhammer.com/item/196514/North-British/North-British---2010-Ex-Bourbon-Barrel-271846--Held-In-Bond.html";"05/01/2025";"2300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1734600439NorthBritish271846.png"
"36";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #001 (2025)";"https://www.whiskyhammer.com/item/191227/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-001-2025.html";"10/11/2024";"5300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797688BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V2.png"
"37";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #002 (2025)";"https://www.whiskyhammer.com/item/191228/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-002-2025.html";"10/11/2024";"5300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797699BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V22.png"
"38";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #003 (2025)";"https://www.whiskyhammer.com/item/191229/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-003-2025.html";"10/11/2024";"5100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797711BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V23.png"
"39";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #004 (2025)";"https://www.whiskyhammer.com/item/191230/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-004-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797724BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V24.png"
"40";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #005 (2025)";"https://www.whiskyhammer.com/item/191231/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-005-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797736BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V25.png"
"41";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #006 (2025)";"https://www.whiskyhammer.com/item/191232/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-006-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797766BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V26.png"
"42";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #008 (2025)";"https://www.whiskyhammer.com/item/191234/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-008-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797785BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V28.png"
"43";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #010 (2025)";"https://www.whiskyhammer.com/item/191236/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-010-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730797805BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V210.png"
"44";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #021 (2025)";"https://www.whiskyhammer.com/item/191247/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-021-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818410BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V221.png"
"45";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #025 (2025)";"https://www.whiskyhammer.com/item/191251/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-025-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818442BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V225.png"
"46";"BrewDog Distilling Co. - Ex-Bourbon Cask #003 (2025)";"https://www.whiskyhammer.com/item/191257/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-003-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818501BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V228.png"
"47";"BrewDog Distilling Co. - Ex-Bourbon Cask #008 (2025)";"https://www.whiskyhammer.com/item/191262/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-008-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818611BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V233.png"
"48";"BrewDog Distilling Co. - Ex-Bourbon Cask #015 (2025)";"https://www.whiskyhammer.com/item/191269/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-015-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818673BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V240.png"
"49";"BrewDog Distilling Co. - Single Grain Rye Ex-Bourbon Cask #005 (2025)";"https://www.whiskyhammer.com/item/191274/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Ex-Bourbon-Cask-005-2025.html";"10/11/2024";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818755BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V245.png"
"50";"BrewDog Distilling Co. - Dark Rum Ex-Oloroso Cask #001 (2025)";"https://www.whiskyhammer.com/item/191275/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Dark-Rum-Ex-Oloroso-Cask-001-2025.html";"10/11/2024";"5100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1730818762BDDCo_DistillingCask_OnlineAuctionCards_2025_1080x1080_V246.png"
"51";"Whitlaw - 2019 Hogshead #132| Held In Bond";"https://www.whiskyhammer.com/item/186242/Undisclosed/Whitlaw---2019-Hogshead-132-Held-In-Bond.html";"27/10/2024";"5300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1726738406Whitllaw2019.png"
"52";"Foursquare Barbados Rum - 2007 Barrel #92| Held In Bond";"https://www.whiskyhammer.com/item/186246/Other/Foursquare-Barbados-Rum---2007-Barrel-92-Held-In-Bond.html";"29/09/2024";"10000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1726743317Foursquare200792.png"
"53";"Lowland Single Malt - 2020 Ex-Sherry Hogshead #25 | Held In Bond";"https://www.whiskyhammer.com/item/185714/Other/Lowland-Single-Malt---2020-Ex-Sherry-Hogshead-25--Held-In-Bond.html";"08/09/2024";"4000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/172537232225.png"
"54";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1935 | Held In Bond";"https://www.whiskyhammer.com/item/185719/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1935--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253732551935.jpg"
"55";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1938 | Held In Bond";"https://www.whiskyhammer.com/item/185722/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1938--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253733641938.jpg"
"56";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1943 | Held In Bond";"https://www.whiskyhammer.com/item/185726/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1943--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253740671943.jpg"
"57";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1946 | Held In Bond";"https://www.whiskyhammer.com/item/185729/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1946--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253747341946.jpg"
"58";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1948 | Held In Bond";"https://www.whiskyhammer.com/item/185731/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1948--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253747591948.jpg"
"59";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1951 | Held In Bond";"https://www.whiskyhammer.com/item/185734/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1951--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253747941951.jpg"
"60";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1954 | Held In Bond";"https://www.whiskyhammer.com/item/185736/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1954--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253748151954.jpg"
"61";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1955 | Held In Bond";"https://www.whiskyhammer.com/item/185737/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1955--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253748251955.jpg"
"62";"Lowland Single Malt - 2020 Ex-Sherry Butt #19 | Held In Bond";"https://www.whiskyhammer.com/item/185713/Other/Lowland-Single-Malt---2020-Ex-Sherry-Butt-19--Held-In-Bond.html";"08/09/2024";"7500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/172537228519.png"
"63";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1934 | Held In Bond";"https://www.whiskyhammer.com/item/185718/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1934--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253732401934.jpg"
"64";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1936 | Held In Bond";"https://www.whiskyhammer.com/item/185720/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1936--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253732701936.jpg"
"65";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1944 | Held In Bond";"https://www.whiskyhammer.com/item/185727/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1944--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253740781944.jpg"
"66";"Lowland Single Malt - 2021 Ex-Sherry Hogshead #1949 | Held In Bond";"https://www.whiskyhammer.com/item/185732/Other/Lowland-Single-Malt---2021-Ex-Sherry-Hogshead-1949--Held-In-Bond.html";"08/09/2024";"3000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/17253747721949.jpg"
"67";"Hazelburn - 1998 Hogshead #57 | Held In Bond";"https://www.whiskyhammer.com/item/175285/Springbank/Hazelburn---1998-Hogshead-57--Held-In-Bond.html";"23/06/2024";"72000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1711984531Hazelburn1998Hogshead57.png"
"68";"Tobermory - 1995 Hogshead #1065 | Held In Bond";"https://www.whiskyhammer.com/item/175294/Tobermory-Ledaig/Tobermory---1995-Hogshead-1065--Held-In-Bond.html";"26/05/2024";"15000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1715091085Tobermory1995HHD1065B.png"
"69";"Ardmore - 2011 Second Fill Bourbon Barrel #803387 | Held In Bond";"https://www.whiskyhammer.com/item/178829/Ardmore/Ardmore---2011-Second-Fill-Bourbon-Barrel-803387--Held-In-Bond.html";"26/05/2024";"6000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1715848715Ardmore2011803387.png"
"70";"Springbank - 1997 Fresh Sherry Hogshead #332 | Held In Bond";"https://www.whiskyhammer.com/item/170064/Springbank/Springbank---1997-Fresh-Sherry-Hogshead-332--Held-In-Bond.html";"28/04/2024";"35000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1713774116Springbank1997rev1.png"
"71";"Springbank - 1998 Hogshead #400 | Held In Bond";"https://www.whiskyhammer.com/item/175284/Springbank/Springbank---1998-Hogshead-400--Held-In-Bond.html";"28/04/2024";"92000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1711983972Springbank1998Hogshead400.png"
"72";"Glenrothes - 2008 European Oak Oloroso Hogshead #681301 | Held In Bond";"https://www.whiskyhammer.com/item/168679/Glenrothes/Glenrothes---2008-European-Oak-Oloroso-Hogshead-681301--Held-In-Bond.html";"24/03/2024";"15500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1707992713GLENROTHES2008.png"
"73";"Macduff - 2009 First Fill Chateau Palmer Barrique #180264 | Held In Bond";"https://www.whiskyhammer.com/item/168674/Macduff-Glen-Deveron/Macduff---2009-First-Fill-Chateau-Palmer-Barrique-180264--Held-In-Bond.html";"24/03/2024";"9900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1706890650Macduff2009180264.png"
"74";"Glen Moray - 2007 Refill Hogshead #5756 | Held In Bond";"https://www.whiskyhammer.com/item/168677/Glen-Moray/Glen-Moray---2007-Refill-Hogshead-5756--Held-In-Bond.html";"24/03/2024";"7600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1707989879GLENMORAY2007.png"
"75";"Springbank - 1993 Refill Bourbon Barrel #200 | Held In Bond";"https://www.whiskyhammer.com/item/158732/Springbank/Springbank---1993-Refill-Bourbon-Barrel-200--Held-In-Bond.html";"02/01/2024";"110000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1695216223Springbank1993200.png"
"76";"BrewDog Distilling Co. - Ex-Bourbon Cask #014 (2024)";"https://www.whiskyhammer.com/item/161925/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-014-2024.html";"12/11/2023";"5200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698240219BDDC_Cask_Auction_Cards_04_14.jpg"
"77";"BrewDog Distilling Co. - Ex-Bourbon Cask #012 (2024)";"https://www.whiskyhammer.com/item/161923/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-012-2024.html";"12/11/2023";"5200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698240194BDDC_Cask_Auction_Cards_04_12.jpg"
"78";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #009 (2024)";"https://www.whiskyhammer.com/item/161893/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-009-2024.html";"12/11/2023";"6600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698239210BDDC_Cask_Auction_Cards_2024_09.jpg"
"79";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #011 (2024)";"https://www.whiskyhammer.com/item/161895/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-011-2024.html";"12/11/2023";"6500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698239252BDDC_Cask_Auction_Cards_2024_11.jpg"
"80";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #016 (2024)";"https://www.whiskyhammer.com/item/161900/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-016-2024.html";"12/11/2023";"6200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698239536BDDC_Cask_Auction_Cards_2024_16.jpg"
"81";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #013 (2024)";"https://www.whiskyhammer.com/item/161897/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-013-2024.html";"12/11/2023";"6200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698239415BDDC_Cask_Auction_Cards_2024_13.jpg"
"82";"BrewDog Distilling Co. - Ex-Bourbon Cask #011 (2024)";"https://www.whiskyhammer.com/item/161922/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-011-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698240183BDDC_Cask_Auction_Cards_04_11.jpg"
"83";"BrewDog Distilling Co. - Ex-Bourbon Cask #009 (2024)";"https://www.whiskyhammer.com/item/161920/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-009-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698240165BDDC_Cask_Auction_Cards_04_09.jpg"
"84";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #027 (2024)";"https://www.whiskyhammer.com/item/161911/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-027-2024.html";"12/11/2023";"6100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/1698239936BDDC_Cask_Auction_Cards_2024_27.jpg"
